rank,repair,human_review,abstain,high_stakes_review,direct_low_probability_abstain,high_stakes_criticality,exact_action_accuracy,unsafe_automation_rate,unsafe_execution_rate,severe_unsafe_execution_rate,appropriate_escalation_recall,safe_automation_coverage,over_escalation_rate,automation_rate,human_review_rate,abstention_rate,self_repair_rate,execute_rate,feasible,constraint_violation,selected
514,0.33,0.48,0.72,0.42,0.68,0.85,0.7154166666666667,0.45100671140939597,0.22,0.0022222222222222222,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11291666666666667,0.5766666666666667,0.12291666666666666,0.1875,False,0.4911561866125762,False
515,0.33,0.48,0.76,0.42,0.68,0.85,0.71375,0.45100671140939597,0.22,0.0022222222222222222,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11875,0.5708333333333333,0.12291666666666666,0.1875,False,0.4911561866125762,False
516,0.33,0.48,0.8,0.42,0.68,0.85,0.7133333333333334,0.45100671140939597,0.22,0.0022222222222222222,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12166666666666667,0.5679166666666666,0.12291666666666666,0.1875,False,0.4911561866125762,False
517,0.33,0.48,0.72,0.42,0.72,0.85,0.7125,0.45100671140939597,0.22,0.0022222222222222222,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11583333333333333,0.57375,0.12291666666666666,0.1875,False,0.4911561866125762,False
518,0.33,0.48,0.72,0.42,0.76,0.85,0.7108333333333333,0.45100671140939597,0.22,0.0022222222222222222,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.11916666666666667,0.5704166666666667,0.12291666666666666,0.1875,False,0.4911561866125762,False
519,0.33,0.48,0.76,0.42,0.72,0.85,0.7104166666666667,0.45100671140939597,0.22,0.0022222222222222222,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12208333333333334,0.5675,0.12291666666666666,0.1875,False,0.4911561866125762,False
520,0.33,0.48,0.8,0.42,0.72,0.85,0.71,0.45100671140939597,0.22,0.0022222222222222222,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.125,0.5645833333333333,0.12291666666666666,0.1875,False,0.4911561866125762,False
521,0.33,0.48,0.76,0.42,0.76,0.85,0.7083333333333334,0.45100671140939597,0.22,0.0022222222222222222,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12583333333333332,0.56375,0.12291666666666666,0.1875,False,0.4911561866125762,False
522,0.33,0.48,0.8,0.42,0.76,0.85,0.7075,0.45100671140939597,0.22,0.0022222222222222222,0.8296146044624746,0.955607476635514,0.04439252336448598,0.3104166666666667,0.12916666666666668,0.5604166666666667,0.12291666666666666,0.1875,False,0.4911561866125762,False
523,0.33,0.5,0.72,0.42,0.68,0.85,0.71125,0.4613368283093054,0.22,0.0022222222222222222,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.10541666666666667,0.5766666666666667,0.13041666666666665,0.1875,False,0.5154969574036511,False
524,0.33,0.5,0.76,0.42,0.68,0.85,0.7095833333333333,0.4613368283093054,0.22,0.0022222222222222222,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11125,0.5708333333333333,0.13041666666666665,0.1875,False,0.5154969574036511,False
525,0.33,0.5,0.8,0.42,0.68,0.85,0.7091666666666666,0.4613368283093054,0.22,0.0022222222222222222,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11416666666666667,0.5679166666666666,0.13041666666666665,0.1875,False,0.5154969574036511,False
526,0.33,0.5,0.72,0.42,0.72,0.85,0.7083333333333334,0.4613368283093054,0.22,0.0022222222222222222,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.10833333333333334,0.57375,0.13041666666666665,0.1875,False,0.5154969574036511,False
527,0.33,0.5,0.72,0.42,0.76,0.85,0.7066666666666667,0.4613368283093054,0.22,0.0022222222222222222,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11166666666666666,0.5704166666666667,0.13041666666666665,0.1875,False,0.5154969574036511,False
528,0.33,0.5,0.76,0.42,0.72,0.85,0.70625,0.4613368283093054,0.22,0.0022222222222222222,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11458333333333333,0.5675,0.13041666666666665,0.1875,False,0.5154969574036511,False
529,0.33,0.5,0.8,0.42,0.72,0.85,0.7058333333333333,0.4613368283093054,0.22,0.0022222222222222222,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.1175,0.5645833333333333,0.13041666666666665,0.1875,False,0.5154969574036511,False
530,0.33,0.5,0.76,0.42,0.76,0.85,0.7041666666666667,0.4613368283093054,0.22,0.0022222222222222222,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.11833333333333333,0.56375,0.13041666666666665,0.1875,False,0.5154969574036511,False
531,0.33,0.5,0.8,0.42,0.76,0.85,0.7033333333333334,0.4613368283093054,0.22,0.0022222222222222222,0.821501014198783,0.9602803738317757,0.0397196261682243,0.3179166666666667,0.12166666666666667,0.5604166666666667,0.13041666666666665,0.1875,False,0.5154969574036511,False
532,0.33,0.52,0.72,0.42,0.68,0.85,0.7066666666666667,0.46983311938382544,0.22,0.0022222222222222222,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.09875,0.5766666666666667,0.13708333333333333,0.1875,False,0.5367951318458418,False
533,0.33,0.52,0.76,0.42,0.68,0.85,0.705,0.46983311938382544,0.22,0.0022222222222222222,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.10458333333333333,0.5708333333333333,0.13708333333333333,0.1875,False,0.5367951318458418,False
534,0.33,0.52,0.8,0.42,0.68,0.85,0.7045833333333333,0.46983311938382544,0.22,0.0022222222222222222,0.8144016227180527,0.9649532710280374,0.035046728971962614,0.32458333333333333,0.1075,0.5679166666666666,0.13708333333333333,0.1875,False,0.5367951318458418,False
535,0.33,0.52,0.72,0.42,0.72,0.85,0.70375,0.4705128205128205,0.22,0.0022222222222222222,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.10125,0.57375,0.1375,0.1875,False,0.5383164300202841,False
536,0.33,0.52,0.72,0.42,0.76,0.85,0.7020833333333333,0.4705128205128205,0.22,0.0022222222222222222,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.10458333333333333,0.5704166666666667,0.1375,0.1875,False,0.5383164300202841,False
537,0.33,0.52,0.76,0.42,0.72,0.85,0.7016666666666667,0.4705128205128205,0.22,0.0022222222222222222,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.1075,0.5675,0.1375,0.1875,False,0.5383164300202841,False
538,0.33,0.52,0.8,0.42,0.72,0.85,0.70125,0.4705128205128205,0.22,0.0022222222222222222,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11041666666666666,0.5645833333333333,0.1375,0.1875,False,0.5383164300202841,False
539,0.33,0.52,0.76,0.42,0.76,0.85,0.6995833333333333,0.4705128205128205,0.22,0.0022222222222222222,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11125,0.56375,0.1375,0.1875,False,0.5383164300202841,False
540,0.33,0.52,0.8,0.42,0.76,0.85,0.69875,0.4705128205128205,0.22,0.0022222222222222222,0.813894523326572,0.9649532710280374,0.035046728971962614,0.325,0.11458333333333333,0.5604166666666667,0.1375,0.1875,False,0.5383164300202841,False
